ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_138129.jpg,138129,0,96
3x4@_0_142838.jpg,142838,0,96
3x4@_0_152446.jpg,152446,0,95
3x4@_0_153793.jpg,153793,0,98
3x4@_0_170976.jpg,170976,0,98
3x4@_0_182145.jpg,182145,0,95
3x4@_0_182415.jpg,182415,0,98
3x4@_0_182514.jpg,182514,0,95
3x4@_0_188355.jpg,188355,0,95
3x4@_0_192633.jpg,192633,0,98
3x4@_0_192678.jpg,192678,0,95
3x4@_0_192963.jpg,192963,0,96
3x4@_0_192966.jpg,192966,0,96
3x4@_0_196362.jpg,196362,0,99
3x4@_0_196377.jpg,196377,0,96
3x4@_0_197004.jpg,197004,0,98
3x4@_0_199653.jpg,199653,0,96
3x4@_0_199719.jpg,199719,0,99
3x4@_0_199995.jpg,199995,0,97
3x4@_0_202932.jpg,202932,0,96
3x4@_0_203436.jpg,203436,0,96
3x4@_0_209181.jpg,209181,0,96
3x4@_0_209652.jpg,209652,0,98
3x4@_0_209901.jpg,209901,0,96
3x4@_0_214882.jpg,214882,0,97
3x4@_0_215290.jpg,215290,0,97
3x4@_0_215590.jpg,215590,0,95
3x4@_0_216781.jpg,216781,0,97
3x4@_0_216913.jpg,216913,0,99
3x4@_0_217216.jpg,217216,0,99
3x4@_0_219673.jpg,219673,0,98
3x4@_0_219742.jpg,219742,0,97
3x4@_0_223420.jpg,223420,0,96
3x4@_0_225835.jpg,225835,0,95
3x4@_0_226189.jpg,226189,0,97
3x4@_0_231907.jpg,231907,0,96
3x4@_0_232297.jpg,232297,0,99
3x4@_0_232300.jpg,232300,0,98
3x4@_0_234139.jpg,234139,0,95
3x4@_0_234160.jpg,234160,0,98
3x4@_0_234412.jpg,234412,0,95
3x4@_0_234415.jpg,234415,0,96
3x4@_0_234427.jpg,234427,0,96
3x4@_0_236212.jpg,236212,0,95
3x4@_0_236623.jpg,236623,0,97
3x4@_0_238702.jpg,238702,0,98
3x4@_0_240268.jpg,240268,0,99
3x4@_0_240325.jpg,240325,0,99
3x4@_0_240412.jpg,240412,0,98
3x4@_0_240451.jpg,240451,0,98
3x4@_0_240463.jpg,240463,0,96
3x4@_0_240475.jpg,240475,0,97
3x4@_0_242524.jpg,242524,0,96
3x4@_0_242836.jpg,242836,0,95
3x4@_0_245683.jpg,245683,0,95
3x4@_0_245686.jpg,245686,0,97
3x4@_0_247504.jpg,247504,0,95
3x4@_0_249085.jpg,249085,0,95
3x4@_0_249160.jpg,249160,0,95
3x4@_0_253270.jpg,253270,0,97
3x4@_0_253306.jpg,253306,0,95
3x4@_0_253579.jpg,253579,0,95
3x4@_0_253600.jpg,253600,0,95
3x4@_0_257431.jpg,257431,0,99
3x4@_0_266398.jpg,266398,0,96
3x4@_0_266437.jpg,266437,0,96
3x4@_0_268060.jpg,268060,0,97
3x4@_0_268144.jpg,268144,0,95
3x4@_0_268183.jpg,268183,0,95
3x4@_0_270748.jpg,270748,0,95
3x4@_0_270787.jpg,270787,0,95
3x4@_0_271015.jpg,271015,0,95
3x4@_0_278166.jpg,278166,0,97
3x4@_0_278283.jpg,278283,0,98
3x4@_0_278289.jpg,278289,0,96
3x4@_0_278454.jpg,278454,0,95
3x4@_0_281802.jpg,281802,0,96
3x4@_0_282063.jpg,282063,0,96
3x4@_0_283842.jpg,283842,0,98
3x4@_0_283899.jpg,283899,0,97
