ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_132171.jpg,132171,0,100
3x4@_0_145016.jpg,145016,0,100
3x4@_0_151450.jpg,151450,0,100
3x4@_0_190422.jpg,190422,0,100
3x4@_0_216454.jpg,216454,0,100
3x4@_0_220138.jpg,220138,0,100
3x4@_0_226780.jpg,226780,0,100
3x4@_0_228109.jpg,228109,0,100
3x4@_0_230551.jpg,230551,0,100
3x4@_0_237457.jpg,237457,0,100
3x4@_0_250726.jpg,250726,0,100
3x4@_0_272122.jpg,272122,0,100
3x4@_0_275856.jpg,275856,0,100
3x4@_0_277470.jpg,277470,0,100
3x4@_0_294189.jpg,294189,0,100
3x4@_0_44959.jpg,44959,0,100
3x4@_0_65847.jpg,65847,0,100
3x4@_0_mpn101-6233.jpg,mpn101-6233,0,100
3x4@_0_mpn109-5549.jpg,mpn109-5549,0,100
3x4@_0_mpn419-7610.jpg,mpn419-7610,0,100
3x4@_0_mpn499-9007.jpg,mpn499-9007,0,100
3x4@_0_mpn499-9012.jpg,mpn499-9012,0,100
3x4@_0_mpn501-6400.jpg,mpn501-6400,0,100
3x4@_0_mpn519-9105.jpg,mpn519-9105,0,100
3x4@_0_mpn544-6494.jpg,mpn544-6494,0,100
3x4@_0_mpn546-9151.jpg,mpn546-9151,0,100
3x4@_0_mpn803-2225.jpg,mpn803-2225,0,100
3x4@_0_mpn803-6152.jpg,mpn803-6152,0,100
3x4@_0_mpn803-9107.jpg,mpn803-9107,0,100
3x4@_0_mpn806-4842.jpg,mpn806-4842,0,100
3x4@_0_mpn809-1149.jpg,mpn809-1149,0,100
3x4@_0_mpn824-6674.jpg,mpn824-6674,0,100
3x4@_0_mpn826-9733.jpg,mpn826-9733,0,100
3x4@_0_mpn841-1550.jpg,mpn841-1550,0,100
3x4@_0_mpn841-6605.jpg,mpn841-6605,0,100
3x4@_0_mpn889-2160.jpg,mpn889-2160,0,100
3x4@_0_mpn889-5142.jpg,mpn889-5142,0,100
3x4@_0_mpn919-6416.jpg,mpn919-6416,0,100
3x4@_0_mpn961-1703.jpg,mpn961-1703,0,100
3x4@_0_mpn961-2085.jpg,mpn961-2085,0,100
3x4@_0_mpn961-3368.jpg,mpn961-3368,0,100
3x4@_0_mpn961-5709.jpg,mpn961-5709,0,100
3x4@_0_mpn966-4035.jpg,mpn966-4035,0,100
3x4@_0_mpn969-1220.jpg,mpn969-1220,0,100
3x4@_0_mpn969-2010.jpg,mpn969-2010,0,100
3x4@_10_mpn123-5600.jpg,mpn123-5600,10,100
3x4@_10_mpn329-5006.jpg,mpn329-5006,10,100
3x4@_10_mpn504-1567.jpg,mpn504-1567,10,100
3x4@_10_mpn624-5603.jpg,mpn624-5603,10,100
3x4@_10_mpn823-2033.jpg,mpn823-2033,10,100
3x4@_10_mpn826-2735.jpg,mpn826-2735,10,100
3x4@_10_mpn844-3007.jpg,mpn844-3007,10,100
3x4@_10_mpn844-6603.jpg,mpn844-6603,10,100
3x4@_10_mpn844-6630.jpg,mpn844-6630,10,100
3x4@_10_mpn894-6230.jpg,mpn894-6230,10,100
3x4@_11_108450.jpg,108450,11,100
3x4@_11_124569.jpg,124569,11,100
3x4@_11_159194.jpg,159194,11,100
3x4@_11_189126.jpg,189126,11,100
3x4@_11_200277.jpg,200277,11,100
3x4@_11_215326.jpg,215326,11,100
3x4@_11_216937.jpg,216937,11,100
3x4@_11_217219.jpg,217219,11,100
3x4@_11_227011.jpg,227011,11,100
3x4@_11_238042.jpg,238042,11,100
3x4@_11_246391.jpg,246391,11,100
3x4@_11_250363.jpg,250363,11,100
3x4@_11_272113.jpg,272113,11,100
3x4@_11_273723.jpg,273723,11,100
3x4@_11_275805.jpg,275805,11,100
3x4@_11_275829.jpg,275829,11,100
3x4@_11_295491.jpg,295491,11,100
3x4@_11_88953.jpg,88953,11,100
3x4@_11_88956.jpg,88956,11,100
3x4@_11_mpn509-1401.jpg,mpn509-1401,11,100
3x4@_11_mpn509-6171.jpg,mpn509-6171,11,100
3x4@_11_mpn509-6965.jpg,mpn509-6965,11,100
3x4@_11_mpn581-9601.jpg,mpn581-9601,11,100
3x4@_11_mpn624-6014.jpg,mpn624-6014,11,100
3x4@_11_mpn826-3653.jpg,mpn826-3653,11,100
3x4@_11_mpn826-3735.jpg,mpn826-3735,11,100
3x4@_11_mpn844-6630.jpg,mpn844-6630,11,100
3x4@_11_mpn846-4605.jpg,mpn846-4605,11,100
3x4@_11_mpn896-6027.jpg,mpn896-6027,11,100
3x4@_11_mpn963-8001.jpg,mpn963-8001,11,100
3x4@_1_233041.jpg,233041,1,100
3x4@_1_278280.jpg,278280,1,100
3x4@_1_294189.jpg,294189,1,100
3x4@_1_296667.jpg,296667,1,100
3x4@_1_298398.jpg,298398,1,100
3x4@_1_mpn309-6141.jpg,mpn309-6141,1,100
3x4@_1_mpn311-2190.jpg,mpn311-2190,1,100
3x4@_1_mpn321-2255.jpg,mpn321-2255,1,100
3x4@_1_mpn501-2410.jpg,mpn501-2410,1,100
3x4@_1_mpn523-2601.jpg,mpn523-2601,1,100
3x4@_1_mpn523-9601.jpg,mpn523-9601,1,100
3x4@_1_mpn543-2104.jpg,mpn543-2104,1,100
3x4@_1_mpn543-9104.jpg,mpn543-9104,1,100
3x4@_1_mpn543-9208.jpg,mpn543-9208,1,100
3x4@_1_mpn544-6213.jpg,mpn544-6213,1,100
3x4@_1_mpn546-6053.jpg,mpn546-6053,1,100
3x4@_1_mpn549-2038.jpg,mpn549-2038,1,100
3x4@_1_mpn596-6634.jpg,mpn596-6634,1,100
3x4@_1_mpn723-6014.jpg,mpn723-6014,1,100
3x4@_1_mpn724-1400.jpg,mpn724-1400,1,100
3x4@_1_mpn724-6010.jpg,mpn724-6010,1,100
3x4@_1_mpn809-1149.jpg,mpn809-1149,1,100
3x4@_1_mpn809-2822.jpg,mpn809-2822,1,100
3x4@_1_mpn824-6767.jpg,mpn824-6767,1,100
3x4@_1_mpn889-6225.jpg,mpn889-6225,1,100
3x4@_1_mpn891-6601.jpg,mpn891-6601,1,100
3x4@_1_mpn893-9003.jpg,mpn893-9003,1,100
3x4@_2_139356.jpg,139356,2,100
3x4@_2_151450.jpg,151450,2,100
3x4@_2_183237.jpg,183237,2,100
3x4@_2_195945.jpg,195945,2,100
3x4@_2_246496.jpg,246496,2,100
3x4@_2_267517.jpg,267517,2,100
3x4@_2_267532.jpg,267532,2,100
3x4@_2_269740.jpg,269740,2,100
3x4@_2_282837.jpg,282837,2,100
3x4@_2_295938.jpg,295938,2,100
3x4@_2_298374.jpg,298374,2,100
3x4@_2_mpn909-5600.jpg,mpn909-5600,2,100
3x4@_2_mpn961-0078.jpg,mpn961-0078,2,100
3x4@_2_mpn961-2274.jpg,mpn961-2274,2,100
3x4@_2_mpn961-3368.jpg,mpn961-3368,2,100
3x4@_2_mpn964-6210.jpg,mpn964-6210,2,100
3x4@_3_130653.jpg,130653,3,100
3x4@_3_187452.jpg,187452,3,100
3x4@_3_195609.jpg,195609,3,100
3x4@_3_199194.jpg,199194,3,100
3x4@_3_219850.jpg,219850,3,100
3x4@_3_219859.jpg,219859,3,100
3x4@_3_231484.jpg,231484,3,100
3x4@_3_236626.jpg,236626,3,100
3x4@_3_241990.jpg,241990,3,100
3x4@_3_254356.jpg,254356,3,100
3x4@_3_266428.jpg,266428,3,100
3x4@_3_268093.jpg,268093,3,100
3x4@_3_281034.jpg,281034,3,100
3x4@_3_284922.jpg,284922,3,100
3x4@_3_294162.jpg,294162,3,100
3x4@_3_50226.jpg,50226,3,100
3x4@_4_117669.jpg,117669,4,100
3x4@_4_117696.jpg,117696,4,100
3x4@_4_205374.jpg,205374,4,100
3x4@_4_213133.jpg,213133,4,100
3x4@_4_224551.jpg,224551,4,100
3x4@_4_231484.jpg,231484,4,100
3x4@_4_237607.jpg,237607,4,100
3x4@_4_240784.jpg,240784,4,100
3x4@_4_253864.jpg,253864,4,100
3x4@_4_259408.jpg,259408,4,100
3x4@_4_259411.jpg,259411,4,100
3x4@_4_268777.jpg,268777,4,100
3x4@_4_269986.jpg,269986,4,100
3x4@_4_277350.jpg,277350,4,100
3x4@_4_277404.jpg,277404,4,100
3x4@_4_284316.jpg,284316,4,100
3x4@_4_284376.jpg,284376,4,100
3x4@_4_284460.jpg,284460,4,100
3x4@_4_284463.jpg,284463,4,100
3x4@_4_284472.jpg,284472,4,100
3x4@_4_292383.jpg,292383,4,100
3x4@_4_299172.jpg,299172,4,100
3x4@_4_49970.jpg,49970,4,100
3x4@_5_191835.jpg,191835,5,100
3x4@_5_233242.jpg,233242,5,100
3x4@_5_235723.jpg,235723,5,100
3x4@_5_241534.jpg,241534,5,100
3x4@_5_241543.jpg,241543,5,100
3x4@_5_243274.jpg,243274,5,100
3x4@_5_259408.jpg,259408,5,100
3x4@_5_259411.jpg,259411,5,100
3x4@_5_267301.jpg,267301,5,100
