ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_100875.jpg,100875,0,0
3x4@_0_102552.jpg,102552,0,0
3x4@_0_102555.jpg,102555,0,0
3x4@_0_102558.jpg,102558,0,0
3x4@_0_102561.jpg,102561,0,0
3x4@_0_104511.jpg,104511,0,0
3x4@_0_106497.jpg,106497,0,0
3x4@_0_106500.jpg,106500,0,0
3x4@_0_108450.jpg,108450,0,0
3x4@_0_109698.jpg,109698,0,0
3x4@_0_109701.jpg,109701,0,0
3x4@_0_110460.jpg,110460,0,0
3x4@_0_110475.jpg,110475,0,0
3x4@_0_111288.jpg,111288,0,0
3x4@_0_113406.jpg,113406,0,0
3x4@_0_113490.jpg,113490,0,0
3x4@_0_113781.jpg,113781,0,0
3x4@_0_115512.jpg,115512,0,0
3x4@_0_115596.jpg,115596,0,0
3x4@_0_117261.jpg,117261,0,0
3x4@_0_117264.jpg,117264,0,0
3x4@_0_117276.jpg,117276,0,0
3x4@_0_117288.jpg,117288,0,0
3x4@_0_117471.jpg,117471,0,0
3x4@_0_118593.jpg,118593,0,0
3x4@_0_118608.jpg,118608,0,0
3x4@_0_118614.jpg,118614,0,0
3x4@_0_118617.jpg,118617,0,0
3x4@_0_118620.jpg,118620,0,0
3x4@_0_118623.jpg,118623,0,0
3x4@_0_118641.jpg,118641,0,0
3x4@_0_118647.jpg,118647,0,0
3x4@_0_118680.jpg,118680,0,0
3x4@_0_118683.jpg,118683,0,0
3x4@_0_118788.jpg,118788,0,0
3x4@_0_121308.jpg,121308,0,0
3x4@_0_121500.jpg,121500,0,0
3x4@_0_121512.jpg,121512,0,0
3x4@_0_123288.jpg,123288,0,0
3x4@_0_123411.jpg,123411,0,0
3x4@_0_123471.jpg,123471,0,0
3x4@_0_124281.jpg,124281,0,0
3x4@_0_124284.jpg,124284,0,0
3x4@_0_124287.jpg,124287,0,0
3x4@_0_124293.jpg,124293,0,0
3x4@_0_124296.jpg,124296,0,0
3x4@_0_124707.jpg,124707,0,0
3x4@_0_124755.jpg,124755,0,0
3x4@_0_125376.jpg,125376,0,0
3x4@_0_125394.jpg,125394,0,0
3x4@_0_128142.jpg,128142,0,0
3x4@_0_128226.jpg,128226,0,0
3x4@_0_130743.jpg,130743,0,0
3x4@_0_130896.jpg,130896,0,0
3x4@_0_130965.jpg,130965,0,0
3x4@_0_130989.jpg,130989,0,0
3x4@_0_132126.jpg,132126,0,0
3x4@_0_132129.jpg,132129,0,0
3x4@_0_132132.jpg,132132,0,0
3x4@_0_132135.jpg,132135,0,0
3x4@_0_132231.jpg,132231,0,0
3x4@_0_132237.jpg,132237,0,0
3x4@_0_134361.jpg,134361,0,0
3x4@_0_134565.jpg,134565,0,0
3x4@_0_134937.jpg,134937,0,0
3x4@_0_135009.jpg,135009,0,0
3x4@_0_137349.jpg,137349,0,0
3x4@_0_137430.jpg,137430,0,0
3x4@_0_137541.jpg,137541,0,0
