ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_117480.jpg,117480,0,42
3x4@_0_119190.jpg,119190,0,42
3x4@_0_123351.jpg,123351,0,44
3x4@_0_128034.jpg,128034,0,43
3x4@_0_131985.jpg,131985,0,43
3x4@_0_173223.jpg,173223,0,44
3x4@_0_177966.jpg,177966,0,42
3x4@_0_178113.jpg,178113,0,43
3x4@_0_194220.jpg,194220,0,41
3x4@_0_201129.jpg,201129,0,40
3x4@_0_208629.jpg,208629,0,44
3x4@_0_224521.jpg,224521,0,41
3x4@_0_237712.jpg,237712,0,41
3x4@_0_246337.jpg,246337,0,43
3x4@_0_250753.jpg,250753,0,44
3x4@_0_254674.jpg,254674,0,41
3x4@_0_266170.jpg,266170,0,41
3x4@_0_266173.jpg,266173,0,42
3x4@_0_266176.jpg,266176,0,40
3x4@_0_266206.jpg,266206,0,44
3x4@_0_266209.jpg,266209,0,44
3x4@_0_266287.jpg,266287,0,42
3x4@_0_296286.jpg,296286,0,44
3x4@_0_58080.jpg,58080,0,43
3x4@_0_58192.jpg,58192,0,41
3x4@_10_122832.jpg,122832,10,44
3x4@_10_131829.jpg,131829,10,42
3x4@_10_133212.jpg,133212,10,43
3x4@_10_143567.jpg,143567,10,41
3x4@_10_143858.jpg,143858,10,42
3x4@_10_144464.jpg,144464,10,42
3x4@_10_164139.jpg,164139,10,40
3x4@_10_172047.jpg,172047,10,41
3x4@_10_178122.jpg,178122,10,42
3x4@_10_179055.jpg,179055,10,41
3x4@_10_185184.jpg,185184,10,42
3x4@_10_198846.jpg,198846,10,41
3x4@_10_199050.jpg,199050,10,40
3x4@_10_201723.jpg,201723,10,41
3x4@_10_207270.jpg,207270,10,44
3x4@_10_208716.jpg,208716,10,40
3x4@_10_208719.jpg,208719,10,40
3x4@_10_209022.jpg,209022,10,44
3x4@_10_209052.jpg,209052,10,42
3x4@_10_209100.jpg,209100,10,40
3x4@_10_213004.jpg,213004,10,44
3x4@_10_213301.jpg,213301,10,41
3x4@_10_213469.jpg,213469,10,40
3x4@_10_217123.jpg,217123,10,41
3x4@_10_217225.jpg,217225,10,40
3x4@_10_217234.jpg,217234,10,44
3x4@_10_223444.jpg,223444,10,43
3x4@_10_225628.jpg,225628,10,41
3x4@_10_232543.jpg,232543,10,40
3x4@_10_232687.jpg,232687,10,44
3x4@_10_234718.jpg,234718,10,44
3x4@_10_234721.jpg,234721,10,44
3x4@_10_234937.jpg,234937,10,41
3x4@_10_234952.jpg,234952,10,42
3x4@_10_236647.jpg,236647,10,43
3x4@_10_238717.jpg,238717,10,41
3x4@_10_238801.jpg,238801,10,44
3x4@_10_238915.jpg,238915,10,44
3x4@_10_245050.jpg,245050,10,40
3x4@_10_245158.jpg,245158,10,44
3x4@_10_245338.jpg,245338,10,41
3x4@_10_247207.jpg,247207,10,40
3x4@_10_247252.jpg,247252,10,41
3x4@_10_249100.jpg,249100,10,41
3x4@_10_250735.jpg,250735,10,44
3x4@_10_251137.jpg,251137,10,44
3x4@_10_252841.jpg,252841,10,41
3x4@_10_253027.jpg,253027,10,43
3x4@_10_253132.jpg,253132,10,41
3x4@_10_253315.jpg,253315,10,42
3x4@_10_253324.jpg,253324,10,41
3x4@_10_254863.jpg,254863,10,42
3x4@_10_256783.jpg,256783,10,43
3x4@_10_256888.jpg,256888,10,43
3x4@_10_258472.jpg,258472,10,41
3x4@_10_258475.jpg,258475,10,42
3x4@_10_259105.jpg,259105,10,41
3x4@_10_259108.jpg,259108,10,43
3x4@_10_260218.jpg,260218,10,44
3x4@_10_260638.jpg,260638,10,44
3x4@_10_262837.jpg,262837,10,43
3x4@_10_262987.jpg,262987,10,41
3x4@_10_263167.jpg,263167,10,40
3x4@_10_264481.jpg,264481,10,44
3x4@_10_264658.jpg,264658,10,42
3x4@_10_266662.jpg,266662,10,40
3x4@_10_266731.jpg,266731,10,40
3x4@_10_268180.jpg,268180,10,40
3x4@_10_268183.jpg,268183,10,40
3x4@_10_270445.jpg,270445,10,40
3x4@_10_270499.jpg,270499,10,42
3x4@_10_270565.jpg,270565,10,43
3x4@_10_272452.jpg,272452,10,40
3x4@_10_277716.jpg,277716,10,43
3x4@_10_279729.jpg,279729,10,44
3x4@_10_279936.jpg,279936,10,43
3x4@_10_283521.jpg,283521,10,44
3x4@_10_287316.jpg,287316,10,44
3x4@_10_287343.jpg,287343,10,43
3x4@_10_288750.jpg,288750,10,44
3x4@_10_290922.jpg,290922,10,43
3x4@_10_292860.jpg,292860,10,40
3x4@_10_292863.jpg,292863,10,40
3x4@_10_294768.jpg,294768,10,42
3x4@_10_295023.jpg,295023,10,40
3x4@_10_297717.jpg,297717,10,40
3x4@_10_49490.jpg,49490,10,44
3x4@_10_49492.jpg,49492,10,43
3x4@_10_49659.jpg,49659,10,43
3x4@_10_50921.jpg,50921,10,43
3x4@_10_51021.jpg,51021,10,43
3x4@_10_86295.jpg,86295,10,40
3x4@_10_89325.jpg,89325,10,44
3x4@_10_mpn896-4650.jpg,mpn896-4650,10,44
3x4@_10_mpn944-6158.jpg,mpn944-6158,10,42
3x4@_10_mpn944-6169.jpg,mpn944-6169,10,43
3x4@_10_mpn961-6532.jpg,mpn961-6532,10,41
3x4@_10_mpn961-6868.jpg,mpn961-6868,10,44
3x4@_10_mpn961-9507.jpg,mpn961-9507,10,40
3x4@_10_mpn961-9508.jpg,mpn961-9508,10,44
3x4@_11_108813.jpg,108813,11,43
3x4@_11_111756.jpg,111756,11,40
3x4@_11_138372.jpg,138372,11,41
3x4@_11_138561.jpg,138561,11,40
3x4@_11_139701.jpg,139701,11,42
3x4@_11_140274.jpg,140274,11,43
3x4@_11_140346.jpg,140346,11,42
3x4@_11_159914.jpg,159914,11,44
3x4@_11_160544.jpg,160544,11,41
3x4@_11_168225.jpg,168225,11,40
3x4@_11_175041.jpg,175041,11,44
3x4@_11_175044.jpg,175044,11,42
3x4@_11_177984.jpg,177984,11,40
3x4@_11_193017.jpg,193017,11,41
3x4@_11_193038.jpg,193038,11,40
3x4@_11_193059.jpg,193059,11,44
3x4@_11_193515.jpg,193515,11,43
3x4@_11_197340.jpg,197340,11,44
3x4@_11_197361.jpg,197361,11,40
3x4@_11_200100.jpg,200100,11,41
3x4@_11_203547.jpg,203547,11,44
3x4@_11_206661.jpg,206661,11,41
3x4@_11_209361.jpg,209361,11,40
3x4@_11_209397.jpg,209397,11,44
3x4@_11_212320.jpg,212320,11,40
3x4@_11_215206.jpg,215206,11,41
3x4@_11_215605.jpg,215605,11,42
3x4@_11_216670.jpg,216670,11,41
3x4@_11_216679.jpg,216679,11,40
3x4@_11_219922.jpg,219922,11,42
3x4@_11_222295.jpg,222295,11,42
3x4@_11_222301.jpg,222301,11,41
3x4@_11_222373.jpg,222373,11,44
