ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_184839.jpg,184839,0,33
3x4@_0_275025.jpg,275025,0,33
3x4@_10_129663.jpg,129663,10,31
3x4@_10_140346.jpg,140346,10,32
3x4@_10_141854.jpg,141854,10,32
3x4@_10_153082.jpg,153082,10,32
3x4@_10_168225.jpg,168225,10,33
3x4@_10_176919.jpg,176919,10,30
3x4@_10_177066.jpg,177066,10,34
3x4@_10_181569.jpg,181569,10,33
3x4@_10_181620.jpg,181620,10,31
3x4@_10_182283.jpg,182283,10,34
3x4@_10_188217.jpg,188217,10,33
3x4@_10_191439.jpg,191439,10,33
3x4@_10_194106.jpg,194106,10,31
3x4@_10_194214.jpg,194214,10,31
3x4@_10_198027.jpg,198027,10,33
3x4@_10_200532.jpg,200532,10,32
3x4@_10_210558.jpg,210558,10,30
3x4@_10_212326.jpg,212326,10,31
3x4@_10_212446.jpg,212446,10,31
3x4@_10_212629.jpg,212629,10,34
3x4@_10_219553.jpg,219553,10,31
3x4@_10_219913.jpg,219913,10,32
3x4@_10_221854.jpg,221854,10,33
3x4@_10_224308.jpg,224308,10,34
3x4@_10_224566.jpg,224566,10,30
3x4@_10_228448.jpg,228448,10,33
3x4@_10_230764.jpg,230764,10,32
3x4@_10_232714.jpg,232714,10,32
3x4@_10_232975.jpg,232975,10,33
3x4@_10_233164.jpg,233164,10,31
3x4@_10_235159.jpg,235159,10,33
3x4@_10_235288.jpg,235288,10,30
3x4@_10_235318.jpg,235318,10,33
3x4@_10_237082.jpg,237082,10,32
3x4@_10_237085.jpg,237085,10,30
3x4@_10_237547.jpg,237547,10,32
3x4@_10_239173.jpg,239173,10,30
3x4@_10_239335.jpg,239335,10,33
3x4@_10_241150.jpg,241150,10,33
3x4@_10_245422.jpg,245422,10,32
3x4@_10_245620.jpg,245620,10,31
3x4@_10_245626.jpg,245626,10,30
3x4@_10_247573.jpg,247573,10,33
3x4@_10_247807.jpg,247807,10,31
3x4@_10_249589.jpg,249589,10,32
3x4@_10_251152.jpg,251152,10,32
3x4@_10_251161.jpg,251161,10,34
3x4@_10_251239.jpg,251239,10,30
3x4@_10_251257.jpg,251257,10,30
3x4@_10_253669.jpg,253669,10,30
3x4@_10_255463.jpg,255463,10,30
3x4@_10_257023.jpg,257023,10,31
3x4@_10_257041.jpg,257041,10,32
3x4@_10_257314.jpg,257314,10,33
3x4@_10_259168.jpg,259168,10,32
3x4@_10_259210.jpg,259210,10,34
3x4@_10_259276.jpg,259276,10,34
3x4@_10_260680.jpg,260680,10,31
3x4@_10_260683.jpg,260683,10,34
3x4@_10_261310.jpg,261310,10,32
3x4@_10_261494.jpg,261494,10,34
3x4@_10_267094.jpg,267094,10,32
3x4@_10_267097.jpg,267097,10,31
3x4@_10_267112.jpg,267112,10,30
3x4@_10_267367.jpg,267367,10,33
3x4@_10_269260.jpg,269260,10,30
3x4@_10_269377.jpg,269377,10,30
3x4@_10_270817.jpg,270817,10,30
3x4@_10_270823.jpg,270823,10,30
3x4@_10_270880.jpg,270880,10,30
3x4@_10_271036.jpg,271036,10,30
3x4@_10_271114.jpg,271114,10,30
3x4@_10_272542.jpg,272542,10,32
3x4@_10_274317.jpg,274317,10,33
3x4@_10_274647.jpg,274647,10,33
3x4@_10_274680.jpg,274680,10,31
3x4@_10_276516.jpg,276516,10,31
3x4@_10_276585.jpg,276585,10,30
3x4@_10_276708.jpg,276708,10,32
