ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_115512.jpg,115512,0,99
3x4@_0_115596.jpg,115596,0,99
3x4@_0_121041.jpg,121041,0,96
3x4@_0_124521.jpg,124521,0,98
3x4@_0_124524.jpg,124524,0,98
3x4@_0_124527.jpg,124527,0,97
3x4@_0_124530.jpg,124530,0,97
3x4@_0_128046.jpg,128046,0,95
3x4@_0_130653.jpg,130653,0,99
3x4@_0_136692.jpg,136692,0,97
3x4@_0_136743.jpg,136743,0,99
3x4@_0_136746.jpg,136746,0,96
3x4@_0_136848.jpg,136848,0,98
3x4@_0_139362.jpg,139362,0,99
3x4@_0_139371.jpg,139371,0,99
3x4@_0_144452.jpg,144452,0,95
3x4@_0_144464.jpg,144464,0,96
3x4@_0_151756.jpg,151756,0,98
3x4@_0_157070.jpg,157070,0,96
3x4@_0_160217.jpg,160217,0,96
3x4@_0_164643.jpg,164643,0,96
3x4@_0_172557.jpg,172557,0,95
3x4@_0_175485.jpg,175485,0,96
3x4@_0_177714.jpg,177714,0,96
3x4@_0_177789.jpg,177789,0,98
3x4@_0_179790.jpg,179790,0,99
3x4@_0_185205.jpg,185205,0,97
3x4@_0_185247.jpg,185247,0,98
3x4@_0_185355.jpg,185355,0,98
3x4@_0_185532.jpg,185532,0,98
3x4@_0_186006.jpg,186006,0,95
3x4@_0_186177.jpg,186177,0,99
3x4@_0_188997.jpg,188997,0,95
3x4@_0_193050.jpg,193050,0,96
3x4@_0_193128.jpg,193128,0,99
3x4@_0_193137.jpg,193137,0,99
3x4@_0_193143.jpg,193143,0,99
3x4@_0_193359.jpg,193359,0,99
3x4@_0_193365.jpg,193365,0,97
3x4@_0_193368.jpg,193368,0,98
3x4@_0_193479.jpg,193479,0,95
3x4@_0_193485.jpg,193485,0,95
3x4@_0_193509.jpg,193509,0,98
3x4@_0_193515.jpg,193515,0,96
3x4@_0_197109.jpg,197109,0,99
3x4@_0_200277.jpg,200277,0,96
3x4@_0_200340.jpg,200340,0,96
3x4@_0_200478.jpg,200478,0,96
3x4@_0_200511.jpg,200511,0,95
3x4@_0_200514.jpg,200514,0,96
3x4@_0_200577.jpg,200577,0,99
3x4@_0_200583.jpg,200583,0,97
3x4@_0_200589.jpg,200589,0,99
3x4@_0_203808.jpg,203808,0,98
3x4@_0_203838.jpg,203838,0,95
3x4@_0_206862.jpg,206862,0,99
3x4@_0_207018.jpg,207018,0,97
3x4@_0_209181.jpg,209181,0,96
3x4@_0_209652.jpg,209652,0,98
3x4@_0_209901.jpg,209901,0,96
3x4@_0_209937.jpg,209937,0,99
3x4@_0_214882.jpg,214882,0,97
3x4@_0_214885.jpg,214885,0,99
3x4@_0_214945.jpg,214945,0,98
3x4@_0_215290.jpg,215290,0,97
3x4@_0_215590.jpg,215590,0,95
3x4@_0_216727.jpg,216727,0,97
3x4@_0_216730.jpg,216730,0,96
3x4@_0_216781.jpg,216781,0,97
3x4@_0_216913.jpg,216913,0,99
3x4@_0_217216.jpg,217216,0,99
3x4@_0_220135.jpg,220135,0,99
3x4@_0_222454.jpg,222454,0,99
3x4@_0_222502.jpg,222502,0,99
3x4@_0_222505.jpg,222505,0,98
3x4@_0_222517.jpg,222517,0,99
3x4@_0_222529.jpg,222529,0,97
3x4@_0_224686.jpg,224686,0,95
3x4@_0_227194.jpg,227194,0,99
3x4@_0_228445.jpg,228445,0,97
3x4@_0_228448.jpg,228448,0,96
3x4@_0_228451.jpg,228451,0,96
3x4@_0_228454.jpg,228454,0,96
3x4@_0_228457.jpg,228457,0,96
3x4@_0_228460.jpg,228460,0,97
3x4@_0_228499.jpg,228499,0,96
3x4@_0_231262.jpg,231262,0,98
3x4@_0_231352.jpg,231352,0,99
3x4@_0_231367.jpg,231367,0,99
3x4@_0_231466.jpg,231466,0,99
3x4@_0_233692.jpg,233692,0,97
3x4@_0_233728.jpg,233728,0,95
3x4@_0_238042.jpg,238042,0,98
3x4@_0_238045.jpg,238045,0,97
3x4@_0_238048.jpg,238048,0,99
3x4@_0_238120.jpg,238120,0,97
3x4@_0_238126.jpg,238126,0,96
3x4@_0_238150.jpg,238150,0,99
3x4@_0_239920.jpg,239920,0,99
3x4@_0_241498.jpg,241498,0,96
3x4@_0_241561.jpg,241561,0,96
3x4@_0_241564.jpg,241564,0,95
3x4@_0_241684.jpg,241684,0,96
3x4@_0_243922.jpg,243922,0,95
3x4@_0_243988.jpg,243988,0,96
3x4@_0_244057.jpg,244057,0,96
3x4@_0_246496.jpg,246496,0,99
3x4@_0_246580.jpg,246580,0,98
3x4@_0_246730.jpg,246730,0,97
3x4@_0_248092.jpg,248092,0,97
3x4@_0_248491.jpg,248491,0,97
3x4@_0_248515.jpg,248515,0,96
3x4@_0_248518.jpg,248518,0,96
3x4@_0_249367.jpg,249367,0,99
3x4@_0_249475.jpg,249475,0,99
3x4@_0_249502.jpg,249502,0,98
3x4@_0_251404.jpg,251404,0,95
3x4@_0_251563.jpg,251563,0,96
3x4@_0_251578.jpg,251578,0,95
3x4@_0_251680.jpg,251680,0,96
3x4@_0_253816.jpg,253816,0,95
3x4@_0_253867.jpg,253867,0,96
3x4@_0_253873.jpg,253873,0,97
3x4@_0_253894.jpg,253894,0,98
3x4@_0_253906.jpg,253906,0,99
3x4@_0_253927.jpg,253927,0,99
3x4@_0_253960.jpg,253960,0,99
3x4@_0_253972.jpg,253972,0,98
3x4@_0_255715.jpg,255715,0,95
3x4@_0_257431.jpg,257431,0,99
3x4@_0_25943.jpg,25943,0,95
3x4@_0_261319.jpg,261319,0,97
3x4@_0_261676.jpg,261676,0,97
3x4@_0_263587.jpg,263587,0,97
3x4@_0_263659.jpg,263659,0,99
3x4@_0_265285.jpg,265285,0,99
3x4@_0_265318.jpg,265318,0,99
3x4@_0_267283.jpg,267283,0,99
3x4@_0_267532.jpg,267532,0,99
3x4@_0_267541.jpg,267541,0,99
3x4@_0_267544.jpg,267544,0,99
3x4@_0_267550.jpg,267550,0,99
3x4@_0_267553.jpg,267553,0,99
3x4@_0_269569.jpg,269569,0,99
3x4@_0_269623.jpg,269623,0,98
3x4@_0_272793.jpg,272793,0,98
3x4@_0_272811.jpg,272811,0,95
3x4@_0_274761.jpg,274761,0,95
3x4@_0_274788.jpg,274788,0,95
3x4@_0_274791.jpg,274791,0,95
3x4@_0_274827.jpg,274827,0,98
3x4@_0_275001.jpg,275001,0,99
3x4@_0_275052.jpg,275052,0,99
3x4@_0_278535.jpg,278535,0,97
3x4@_0_278643.jpg,278643,0,98
3x4@_0_278646.jpg,278646,0,95
3x4@_0_280659.jpg,280659,0,99
3x4@_0_282663.jpg,282663,0,99
3x4@_0_283842.jpg,283842,0,98
3x4@_0_283899.jpg,283899,0,97
3x4@_0_283902.jpg,283902,0,97
3x4@_0_283908.jpg,283908,0,96
3x4@_0_289743.jpg,289743,0,97
3x4@_0_290004.jpg,290004,0,97
3x4@_0_296808.jpg,296808,0,95
3x4@_0_40979.jpg,40979,0,99
3x4@_0_43495.jpg,43495,0,96
3x4@_0_43496.jpg,43496,0,96
3x4@_0_44991.jpg,44991,0,95
3x4@_0_56974.jpg,56974,0,96
3x4@_0_57130.jpg,57130,0,99
3x4@_0_67155.jpg,67155,0,99
3x4@_0_mpn101-2231.jpg,mpn101-2231,0,99
3x4@_0_mpn104-5001.jpg,mpn104-5001,0,98
3x4@_0_mpn104-9001.jpg,mpn104-9001,0,99
3x4@_0_mpn109-2149.jpg,mpn109-2149,0,99
3x4@_0_mpn109-9141.jpg,mpn109-9141,0,99
3x4@_0_mpn109-9145.jpg,mpn109-9145,0,99
3x4@_0_mpn163-5004.jpg,mpn163-5004,0,96
3x4@_0_mpn163-9004.jpg,mpn163-9004,0,95
3x4@_0_mpn166-5600.jpg,mpn166-5600,0,98
3x4@_0_mpn166-9600.jpg,mpn166-9600,0,96
3x4@_0_mpn169-5600.jpg,mpn169-5600,0,99
3x4@_0_mpn169-9600.jpg,mpn169-9600,0,98
3x4@_0_mpn191-6613.jpg,mpn191-6613,0,99
3x4@_0_mpn194-9001.jpg,mpn194-9001,0,99
3x4@_0_mpn211-2157.jpg,mpn211-2157,0,99
3x4@_0_mpn211-2605.jpg,mpn211-2605,0,99
3x4@_0_mpn211-2606.jpg,mpn211-2606,0,99
3x4@_0_mpn211-9604.jpg,mpn211-9604,0,98
3x4@_0_mpn211-9606.jpg,mpn211-9606,0,97
3x4@_0_mpn214-2600.jpg,mpn214-2600,0,99
3x4@_0_mpn391-8336.jpg,mpn391-8336,0,98
3x4@_0_mpn391-9600.jpg,mpn391-9600,0,97
3x4@_0_mpn401-1204.jpg,mpn401-1204,0,99
3x4@_0_mpn401-6233.jpg,mpn401-6233,0,97
3x4@_0_mpn401-6310.jpg,mpn401-6310,0,99
3x4@_0_mpn401-9204.jpg,mpn401-9204,0,99
3x4@_0_mpn401-9253.jpg,mpn401-9253,0,99
3x4@_0_mpn401-9343.jpg,mpn401-9343,0,99
3x4@_0_mpn514-6257.jpg,mpn514-6257,0,98
3x4@_0_mpn516-5035.jpg,mpn516-5035,0,95
3x4@_0_mpn516-5057.jpg,mpn516-5057,0,97
3x4@_0_mpn516-8053.jpg,mpn516-8053,0,96
3x4@_0_mpn518-8600.jpg,mpn518-8600,0,99
3x4@_0_mpn526-8628.jpg,mpn526-8628,0,95
3x4@_0_mpn526-9020.jpg,mpn526-9020,0,99
3x4@_0_mpn526-9105.jpg,mpn526-9105,0,99
3x4@_0_mpn526-9495.jpg,mpn526-9495,0,99
3x4@_0_mpn526-9503.jpg,mpn526-9503,0,98
3x4@_0_mpn529-0630.jpg,mpn529-0630,0,99
3x4@_0_mpn591-8100.jpg,mpn591-8100,0,95
3x4@_0_mpn593-1602.jpg,mpn593-1602,0,99
3x4@_0_mpn594-3400.jpg,mpn594-3400,0,96
3x4@_0_mpn594-3902.jpg,mpn594-3902,0,98
3x4@_0_mpn594-4491.jpg,mpn594-4491,0,96
3x4@_0_mpn594-4602.jpg,mpn594-4602,0,95
3x4@_0_mpn594-4604.jpg,mpn594-4604,0,98
3x4@_0_mpn594-6267.jpg,mpn594-6267,0,97
3x4@_0_mpn594-6409.jpg,mpn594-6409,0,99
3x4@_0_mpn594-6602.jpg,mpn594-6602,0,97
3x4@_0_mpn594-6604.jpg,mpn594-6604,0,97
3x4@_0_mpn594-6659.jpg,mpn594-6659,0,98
3x4@_0_mpn594-6902.jpg,mpn594-6902,0,96
3x4@_0_mpn594-8432.jpg,mpn594-8432,0,98
3x4@_0_mpn594-8659.jpg,mpn594-8659,0,98
3x4@_0_mpn596-1647.jpg,mpn596-1647,0,97
3x4@_0_mpn596-1651.jpg,mpn596-1651,0,96
3x4@_0_mpn596-2644.jpg,mpn596-2644,0,99
3x4@_0_mpn596-2645.jpg,mpn596-2645,0,99
3x4@_0_mpn596-3633.jpg,mpn596-3633,0,95
3x4@_0_mpn596-3634.jpg,mpn596-3634,0,99
3x4@_0_mpn626-6612.jpg,mpn626-6612,0,95
3x4@_0_mpn626-6638.jpg,mpn626-6638,0,97
3x4@_0_mpn626-8025.jpg,mpn626-8025,0,99
3x4@_0_mpn626-8200.jpg,mpn626-8200,0,97
3x4@_0_mpn626-8635.jpg,mpn626-8635,0,97
3x4@_0_mpn626-8637.jpg,mpn626-8637,0,99
3x4@_0_mpn626-8638.jpg,mpn626-8638,0,99
3x4@_0_mpn626-8639.jpg,mpn626-8639,0,99
3x4@_0_mpn626-9637.jpg,mpn626-9637,0,99
3x4@_0_mpn626-9638.jpg,mpn626-9638,0,98
3x4@_0_mpn626-9639.jpg,mpn626-9639,0,98
3x4@_0_mpn626-9641.jpg,mpn626-9641,0,97
