ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_104181.jpg,104181,0,68
3x4@_0_110922.jpg,110922,0,65
3x4@_0_118797.jpg,118797,0,65
3x4@_0_122532.jpg,122532,0,67
3x4@_0_122541.jpg,122541,0,67
3x4@_0_123666.jpg,123666,0,68
3x4@_0_123684.jpg,123684,0,69
3x4@_0_134040.jpg,134040,0,65
3x4@_0_134805.jpg,134805,0,65
3x4@_0_142220.jpg,142220,0,68
3x4@_0_144683.jpg,144683,0,66
3x4@_0_159128.jpg,159128,0,67
3x4@_0_159131.jpg,159131,0,67
3x4@_0_162477.jpg,162477,0,67
3x4@_0_162576.jpg,162576,0,65
3x4@_0_162933.jpg,162933,0,67
3x4@_0_165417.jpg,165417,0,69
3x4@_0_165444.jpg,165444,0,68
3x4@_0_165486.jpg,165486,0,65
3x4@_0_171048.jpg,171048,0,66
3x4@_0_171444.jpg,171444,0,65
3x4@_0_173358.jpg,173358,0,66
3x4@_0_175005.jpg,175005,0,68
3x4@_0_175026.jpg,175026,0,68
3x4@_0_176862.jpg,176862,0,69
3x4@_0_176937.jpg,176937,0,65
3x4@_0_176949.jpg,176949,0,68
3x4@_0_176958.jpg,176958,0,69
3x4@_0_177039.jpg,177039,0,69
3x4@_0_177054.jpg,177054,0,67
3x4@_0_178416.jpg,178416,0,69
3x4@_0_182250.jpg,182250,0,65
3x4@_0_182544.jpg,182544,0,66
3x4@_0_188484.jpg,188484,0,67
3x4@_0_191595.jpg,191595,0,69
3x4@_0_195606.jpg,195606,0,66
3x4@_0_195723.jpg,195723,0,68
3x4@_0_196002.jpg,196002,0,65
3x4@_0_196020.jpg,196020,0,67
3x4@_0_198999.jpg,198999,0,69
3x4@_0_199062.jpg,199062,0,68
3x4@_0_199158.jpg,199158,0,65
3x4@_0_202134.jpg,202134,0,67
3x4@_0_202242.jpg,202242,0,65
3x4@_0_202257.jpg,202257,0,69
3x4@_0_204975.jpg,204975,0,66
3x4@_0_205317.jpg,205317,0,68
3x4@_0_205410.jpg,205410,0,66
3x4@_0_205455.jpg,205455,0,68
3x4@_0_205533.jpg,205533,0,66
3x4@_0_208242.jpg,208242,0,68
3x4@_0_208275.jpg,208275,0,66
3x4@_0_208359.jpg,208359,0,68
3x4@_0_210585.jpg,210585,0,65
3x4@_0_210684.jpg,210684,0,67
3x4@_0_210867.jpg,210867,0,69
3x4@_0_210870.jpg,210870,0,68
3x4@_0_213697.jpg,213697,0,69
3x4@_0_213880.jpg,213880,0,68
3x4@_0_213904.jpg,213904,0,66
3x4@_0_216268.jpg,216268,0,65
3x4@_0_216307.jpg,216307,0,66
3x4@_0_216550.jpg,216550,0,69
3x4@_0_216652.jpg,216652,0,67
3x4@_0_216679.jpg,216679,0,66
3x4@_0_219403.jpg,219403,0,67
3x4@_0_219439.jpg,219439,0,69
3x4@_0_219535.jpg,219535,0,65
3x4@_0_219574.jpg,219574,0,68
3x4@_0_220870.jpg,220870,0,68
3x4@_0_221038.jpg,221038,0,67
3x4@_0_221200.jpg,221200,0,65
3x4@_0_221287.jpg,221287,0,68
3x4@_0_221290.jpg,221290,0,65
3x4@_0_221302.jpg,221302,0,65
3x4@_0_221416.jpg,221416,0,65
3x4@_0_223975.jpg,223975,0,66
3x4@_0_224008.jpg,224008,0,68
3x4@_0_224011.jpg,224011,0,66
3x4@_0_224323.jpg,224323,0,68
3x4@_0_224326.jpg,224326,0,66
3x4@_0_224371.jpg,224371,0,69
3x4@_0_224374.jpg,224374,0,68
3x4@_0_224377.jpg,224377,0,67
3x4@_0_224422.jpg,224422,0,66
3x4@_0_224482.jpg,224482,0,67
3x4@_0_226483.jpg,226483,0,67
3x4@_0_226534.jpg,226534,0,67
3x4@_0_226693.jpg,226693,0,69
3x4@_0_226705.jpg,226705,0,69
3x4@_0_226810.jpg,226810,0,65
3x4@_0_228061.jpg,228061,0,69
3x4@_0_228067.jpg,228067,0,67
3x4@_0_228085.jpg,228085,0,65
3x4@_0_228094.jpg,228094,0,69
3x4@_0_228124.jpg,228124,0,68
3x4@_0_228187.jpg,228187,0,69
3x4@_0_228208.jpg,228208,0,67
3x4@_0_228271.jpg,228271,0,69
3x4@_0_228403.jpg,228403,0,67
3x4@_0_230467.jpg,230467,0,69
3x4@_0_230722.jpg,230722,0,67
3x4@_0_231055.jpg,231055,0,66
3x4@_0_231070.jpg,231070,0,65
3x4@_0_231136.jpg,231136,0,67
3x4@_0_233152.jpg,233152,0,65
3x4@_0_233458.jpg,233458,0,69
3x4@_0_235213.jpg,235213,0,66
3x4@_0_237259.jpg,237259,0,66
3x4@_0_237433.jpg,237433,0,65
3x4@_0_237691.jpg,237691,0,67
3x4@_0_237763.jpg,237763,0,67
3x4@_0_237769.jpg,237769,0,67
3x4@_0_237802.jpg,237802,0,66
3x4@_0_237817.jpg,237817,0,66
3x4@_0_239317.jpg,239317,0,66
3x4@_0_239326.jpg,239326,0,68
3x4@_0_239329.jpg,239329,0,65
3x4@_0_239341.jpg,239341,0,68
3x4@_0_239371.jpg,239371,0,68
3x4@_0_239398.jpg,239398,0,66
3x4@_0_239425.jpg,239425,0,66
3x4@_0_239428.jpg,239428,0,68
3x4@_0_239599.jpg,239599,0,69
3x4@_0_239716.jpg,239716,0,65
3x4@_0_240955.jpg,240955,0,69
3x4@_0_241009.jpg,241009,0,69
3x4@_0_241081.jpg,241081,0,65
3x4@_0_241198.jpg,241198,0,68
3x4@_0_241216.jpg,241216,0,69
3x4@_0_241327.jpg,241327,0,67
3x4@_0_243133.jpg,243133,0,65
3x4@_0_243682.jpg,243682,0,66
3x4@_0_245869.jpg,245869,0,66
3x4@_0_246331.jpg,246331,0,68
3x4@_0_247726.jpg,247726,0,67
3x4@_0_247774.jpg,247774,0,69
3x4@_0_247783.jpg,247783,0,69
3x4@_0_247789.jpg,247789,0,67
3x4@_0_247876.jpg,247876,0,67
3x4@_0_248041.jpg,248041,0,69
3x4@_0_248074.jpg,248074,0,67
3x4@_0_249868.jpg,249868,0,67
3x4@_0_250015.jpg,250015,0,66
3x4@_0_250102.jpg,250102,0,66
3x4@_0_250177.jpg,250177,0,67
3x4@_0_250183.jpg,250183,0,65
3x4@_0_252106.jpg,252106,0,65
3x4@_0_252115.jpg,252115,0,65
3x4@_0_252268.jpg,252268,0,65
3x4@_0_252271.jpg,252271,0,65
3x4@_0_252529.jpg,252529,0,67
3x4@_0_254122.jpg,254122,0,69
3x4@_0_254218.jpg,254218,0,66
3x4@_0_254236.jpg,254236,0,67
3x4@_0_254245.jpg,254245,0,67
3x4@_0_254302.jpg,254302,0,65
3x4@_0_254344.jpg,254344,0,67
3x4@_0_254392.jpg,254392,0,65
3x4@_0_254398.jpg,254398,0,65
3x4@_0_254404.jpg,254404,0,65
3x4@_0_255829.jpg,255829,0,67
3x4@_0_255913.jpg,255913,0,67
3x4@_0_256000.jpg,256000,0,68
3x4@_0_256114.jpg,256114,0,67
3x4@_0_257650.jpg,257650,0,67
3x4@_0_257776.jpg,257776,0,68
3x4@_0_257851.jpg,257851,0,65
3x4@_0_257863.jpg,257863,0,67
3x4@_0_257869.jpg,257869,0,68
3x4@_0_257872.jpg,257872,0,69
3x4@_0_259735.jpg,259735,0,69
3x4@_0_259753.jpg,259753,0,67
3x4@_0_259762.jpg,259762,0,65
3x4@_0_259849.jpg,259849,0,66
3x4@_0_259918.jpg,259918,0,68
3x4@_0_259924.jpg,259924,0,69
3x4@_0_259927.jpg,259927,0,65
3x4@_0_259948.jpg,259948,0,65
3x4@_0_259969.jpg,259969,0,65
3x4@_0_261949.jpg,261949,0,67
3x4@_0_261952.jpg,261952,0,66
3x4@_0_262162.jpg,262162,0,65
3x4@_0_262246.jpg,262246,0,67
3x4@_0_262276.jpg,262276,0,65
3x4@_0_263980.jpg,263980,0,67
3x4@_0_264175.jpg,264175,0,65
3x4@_0_264178.jpg,264178,0,67
3x4@_0_264181.jpg,264181,0,66
3x4@_0_265873.jpg,265873,0,67
3x4@_0_265954.jpg,265954,0,66
3x4@_0_266086.jpg,266086,0,67
3x4@_0_266233.jpg,266233,0,65
3x4@_0_266281.jpg,266281,0,67
3x4@_0_267817.jpg,267817,0,65
3x4@_0_267838.jpg,267838,0,68
3x4@_0_267853.jpg,267853,0,66
3x4@_0_267865.jpg,267865,0,67
3x4@_0_267886.jpg,267886,0,68
3x4@_0_267904.jpg,267904,0,65
3x4@_0_272005.jpg,272005,0,67
3x4@_0_272035.jpg,272035,0,69
3x4@_0_272041.jpg,272041,0,68
3x4@_0_272149.jpg,272149,0,69
3x4@_0_272155.jpg,272155,0,66
3x4@_0_272266.jpg,272266,0,65
3x4@_0_272269.jpg,272269,0,67
3x4@_0_273405.jpg,273405,0,68
