ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_100068.jpg,100068,0,62
3x4@_0_112380.jpg,112380,0,62
3x4@_0_121947.jpg,121947,0,62
3x4@_0_121962.jpg,121962,0,61
3x4@_0_131355.jpg,131355,0,60
3x4@_0_132570.jpg,132570,0,62
3x4@_0_137760.jpg,137760,0,60
3x4@_0_140346.jpg,140346,0,64
3x4@_0_142235.jpg,142235,0,61
3x4@_0_143105.jpg,143105,0,64
3x4@_0_146606.jpg,146606,0,63
3x4@_0_150100.jpg,150100,0,60
3x4@_0_150586.jpg,150586,0,64
3x4@_0_150589.jpg,150589,0,64
3x4@_0_150595.jpg,150595,0,64
3x4@_0_150649.jpg,150649,0,62
3x4@_0_153082.jpg,153082,0,60
3x4@_0_155368.jpg,155368,0,63
3x4@_0_166422.jpg,166422,0,60
3x4@_0_166878.jpg,166878,0,60
3x4@_0_166953.jpg,166953,0,63
3x4@_0_168726.jpg,168726,0,64
3x4@_0_175857.jpg,175857,0,63
3x4@_0_175860.jpg,175860,0,63
3x4@_0_177096.jpg,177096,0,64
3x4@_0_177117.jpg,177117,0,63
3x4@_0_177138.jpg,177138,0,60
3x4@_0_178704.jpg,178704,0,63
3x4@_0_179058.jpg,179058,0,60
3x4@_0_179097.jpg,179097,0,62
3x4@_0_179124.jpg,179124,0,64
3x4@_0_179511.jpg,179511,0,61
3x4@_0_183834.jpg,183834,0,63
3x4@_0_183873.jpg,183873,0,60
3x4@_0_183876.jpg,183876,0,62
3x4@_0_184116.jpg,184116,0,63
3x4@_0_184911.jpg,184911,0,63
3x4@_0_189960.jpg,189960,0,62
3x4@_0_194082.jpg,194082,0,61
3x4@_0_194175.jpg,194175,0,62
3x4@_0_194418.jpg,194418,0,61
3x4@_0_194778.jpg,194778,0,60
3x4@_0_194826.jpg,194826,0,61
3x4@_0_195018.jpg,195018,0,63
3x4@_0_197925.jpg,197925,0,63
3x4@_0_198096.jpg,198096,0,63
3x4@_0_198225.jpg,198225,0,60
3x4@_0_201546.jpg,201546,0,61
3x4@_0_201552.jpg,201552,0,63
3x4@_0_201726.jpg,201726,0,62
3x4@_0_201828.jpg,201828,0,63
