ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_111870.jpg,111870,0,55
3x4@_0_122850.jpg,122850,0,55
3x4@_0_122961.jpg,122961,0,57
3x4@_0_123852.jpg,123852,0,55
3x4@_0_130662.jpg,130662,0,59
3x4@_0_130665.jpg,130665,0,56
3x4@_0_141716.jpg,141716,0,55
3x4@_0_141866.jpg,141866,0,58
3x4@_0_141872.jpg,141872,0,59
3x4@_0_141887.jpg,141887,0,56
3x4@_0_141893.jpg,141893,0,55
3x4@_0_148201.jpg,148201,0,57
3x4@_0_151360.jpg,151360,0,57
3x4@_0_152059.jpg,152059,0,59
3x4@_0_154477.jpg,154477,0,57
3x4@_0_154642.jpg,154642,0,56
3x4@_0_154654.jpg,154654,0,55
3x4@_0_156794.jpg,156794,0,56
3x4@_0_156830.jpg,156830,0,58
3x4@_0_156833.jpg,156833,0,56
3x4@_0_156866.jpg,156866,0,57
3x4@_0_156944.jpg,156944,0,55
3x4@_0_156947.jpg,156947,0,55
3x4@_0_156962.jpg,156962,0,59
3x4@_0_157073.jpg,157073,0,55
3x4@_0_160544.jpg,160544,0,57
3x4@_0_164622.jpg,164622,0,56
3x4@_0_164637.jpg,164637,0,58
3x4@_0_164787.jpg,164787,0,58
3x4@_0_164793.jpg,164793,0,59
3x4@_0_164823.jpg,164823,0,55
3x4@_0_164829.jpg,164829,0,55
3x4@_0_164835.jpg,164835,0,59
3x4@_0_164838.jpg,164838,0,57
3x4@_0_164904.jpg,164904,0,58
3x4@_0_164919.jpg,164919,0,58
3x4@_0_168225.jpg,168225,0,56
3x4@_0_168327.jpg,168327,0,55
3x4@_0_168627.jpg,168627,0,58
3x4@_0_168633.jpg,168633,0,56
3x4@_0_168684.jpg,168684,0,58
3x4@_0_172695.jpg,172695,0,55
3x4@_0_172818.jpg,172818,0,55
3x4@_0_172863.jpg,172863,0,56
3x4@_0_172902.jpg,172902,0,58
3x4@_0_175413.jpg,175413,0,57
3x4@_0_175416.jpg,175416,0,55
3x4@_0_175521.jpg,175521,0,56
3x4@_0_177678.jpg,177678,0,59
3x4@_0_177681.jpg,177681,0,56
3x4@_0_177687.jpg,177687,0,59
3x4@_0_177699.jpg,177699,0,55
3x4@_0_177711.jpg,177711,0,58
3x4@_0_177768.jpg,177768,0,55
3x4@_0_179775.jpg,179775,0,55
3x4@_0_180354.jpg,180354,0,59
3x4@_0_185064.jpg,185064,0,59
3x4@_0_185574.jpg,185574,0,56
3x4@_0_185583.jpg,185583,0,58
3x4@_0_186333.jpg,186333,0,58
3x4@_0_186372.jpg,186372,0,57
3x4@_0_189129.jpg,189129,0,56
3x4@_0_189141.jpg,189141,0,56
3x4@_0_189525.jpg,189525,0,57
3x4@_0_193182.jpg,193182,0,55
3x4@_0_193917.jpg,193917,0,59
3x4@_0_193923.jpg,193923,0,58
3x4@_0_197079.jpg,197079,0,59
3x4@_0_197091.jpg,197091,0,59
3x4@_0_197094.jpg,197094,0,57
3x4@_0_197106.jpg,197106,0,59
3x4@_0_200109.jpg,200109,0,56
3x4@_0_200196.jpg,200196,0,59
3x4@_0_200220.jpg,200220,0,57
3x4@_0_200409.jpg,200409,0,58
3x4@_0_200469.jpg,200469,0,59
3x4@_0_200496.jpg,200496,0,58
3x4@_0_203601.jpg,203601,0,56
3x4@_0_203784.jpg,203784,0,59
3x4@_0_203883.jpg,203883,0,58
3x4@_0_203913.jpg,203913,0,55
3x4@_0_206589.jpg,206589,0,55
