ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_10_110922.jpg,110922,10,13
3x4@_10_113580.jpg,113580,10,14
3x4@_10_130839.jpg,130839,10,11
3x4@_10_150682.jpg,150682,10,10
3x4@_10_177456.jpg,177456,10,11
3x4@_10_177480.jpg,177480,10,14
3x4@_10_183021.jpg,183021,10,14
3x4@_10_183456.jpg,183456,10,12
3x4@_10_183459.jpg,183459,10,14
3x4@_10_183561.jpg,183561,10,13
3x4@_10_183564.jpg,183564,10,13
3x4@_10_183834.jpg,183834,10,13
3x4@_10_183900.jpg,183900,10,12
3x4@_10_193032.jpg,193032,10,13
3x4@_10_193485.jpg,193485,10,10
3x4@_10_199707.jpg,199707,10,12
3x4@_10_200043.jpg,200043,10,11
3x4@_10_203808.jpg,203808,10,10
3x4@_10_206280.jpg,206280,10,12
3x4@_10_208713.jpg,208713,10,10
3x4@_10_208845.jpg,208845,10,10
3x4@_10_209328.jpg,209328,10,11
3x4@_10_216664.jpg,216664,10,11
3x4@_10_219310.jpg,219310,10,14
3x4@_10_219313.jpg,219313,10,13
3x4@_10_219430.jpg,219430,10,12
3x4@_10_221758.jpg,221758,10,10
3x4@_10_223834.jpg,223834,10,13
3x4@_10_223864.jpg,223864,10,12
3x4@_10_229174.jpg,229174,10,10
3x4@_10_229246.jpg,229246,10,13
3x4@_10_231886.jpg,231886,10,13
3x4@_10_231895.jpg,231895,10,12
3x4@_10_236326.jpg,236326,10,10
3x4@_10_237664.jpg,237664,10,11
3x4@_10_237679.jpg,237679,10,12
3x4@_10_237691.jpg,237691,10,13
3x4@_10_237757.jpg,237757,10,10
3x4@_10_237802.jpg,237802,10,13
3x4@_10_237949.jpg,237949,10,13
3x4@_10_237964.jpg,237964,10,12
3x4@_10_237994.jpg,237994,10,14
3x4@_10_244279.jpg,244279,10,11
3x4@_10_244426.jpg,244426,10,13
3x4@_10_244447.jpg,244447,10,11
3x4@_10_244462.jpg,244462,10,12
3x4@_10_244789.jpg,244789,10,14
3x4@_10_244795.jpg,244795,10,13
3x4@_10_246589.jpg,246589,10,10
3x4@_10_250252.jpg,250252,10,14
3x4@_10_251776.jpg,251776,10,12
3x4@_10_253996.jpg,253996,10,11
3x4@_10_254128.jpg,254128,10,10
3x4@_10_257818.jpg,257818,10,11
3x4@_10_263128.jpg,263128,10,11
3x4@_10_264550.jpg,264550,10,10
3x4@_10_266683.jpg,266683,10,12
3x4@_10_270376.jpg,270376,10,13
3x4@_10_272263.jpg,272263,10,12
3x4@_10_272425.jpg,272425,10,10
3x4@_10_275898.jpg,275898,10,12
3x4@_10_275925.jpg,275925,10,12
3x4@_10_279780.jpg,279780,10,11
3x4@_10_285090.jpg,285090,10,10
3x4@_10_285186.jpg,285186,10,11
3x4@_10_287235.jpg,287235,10,10
3x4@_10_288735.jpg,288735,10,10
3x4@_10_288816.jpg,288816,10,12
3x4@_10_288849.jpg,288849,10,13
3x4@_10_297726.jpg,297726,10,14
3x4@_10_297759.jpg,297759,10,11
3x4@_10_297780.jpg,297780,10,10
3x4@_10_70727.jpg,70727,10,13
3x4@_10_72778.jpg,72778,10,14
3x4@_10_72781.jpg,72781,10,14
3x4@_10_99472.jpg,99472,10,14
3x4@_10_mpn902-6006.jpg,mpn902-6006,10,10
3x4@_10_mpn902-6075.jpg,mpn902-6075,10,14
3x4@_10_mpn964-5121.jpg,mpn964-5121,10,14
3x4@_1_103710.jpg,103710,1,13
3x4@_1_135723.jpg,135723,1,10
3x4@_1_144638.jpg,144638,1,12
3x4@_1_146057.jpg,146057,1,11
3x4@_1_156231.jpg,156231,1,11
3x4@_1_156372.jpg,156372,1,12
3x4@_1_163938.jpg,163938,1,14
3x4@_1_164211.jpg,164211,1,10
3x4@_1_164787.jpg,164787,1,11
3x4@_1_164793.jpg,164793,1,10
3x4@_1_165564.jpg,165564,1,14
3x4@_1_165636.jpg,165636,1,10
3x4@_1_174393.jpg,174393,1,14
3x4@_1_174405.jpg,174405,1,10
3x4@_1_174414.jpg,174414,1,11
3x4@_1_177042.jpg,177042,1,13
3x4@_1_177153.jpg,177153,1,10
3x4@_1_177204.jpg,177204,1,11
3x4@_1_181137.jpg,181137,1,10
3x4@_1_181830.jpg,181830,1,11
3x4@_1_187161.jpg,187161,1,12
3x4@_1_188292.jpg,188292,1,13
3x4@_1_192765.jpg,192765,1,13
3x4@_1_193359.jpg,193359,1,10
3x4@_1_196656.jpg,196656,1,10
3x4@_1_197043.jpg,197043,1,12
3x4@_1_200280.jpg,200280,1,11
3x4@_1_203175.jpg,203175,1,10
3x4@_1_203412.jpg,203412,1,10
3x4@_1_205407.jpg,205407,1,14
3x4@_1_205542.jpg,205542,1,11
3x4@_1_205563.jpg,205563,1,12
3x4@_1_205566.jpg,205566,1,13
3x4@_1_209079.jpg,209079,1,10
3x4@_1_209151.jpg,209151,1,11
3x4@_1_211711.jpg,211711,1,10
3x4@_1_214528.jpg,214528,1,14
3x4@_1_214852.jpg,214852,1,11
3x4@_1_214954.jpg,214954,1,11
3x4@_1_217084.jpg,217084,1,11
3x4@_1_217141.jpg,217141,1,10
3x4@_1_217312.jpg,217312,1,13
3x4@_1_219595.jpg,219595,1,11
3x4@_1_224062.jpg,224062,1,14
3x4@_1_224065.jpg,224065,1,13
3x4@_1_226072.jpg,226072,1,11
3x4@_1_226291.jpg,226291,1,11
3x4@_1_227827.jpg,227827,1,11
3x4@_1_228073.jpg,228073,1,14
3x4@_1_228091.jpg,228091,1,12
3x4@_1_228133.jpg,228133,1,12
3x4@_1_230722.jpg,230722,1,10
3x4@_1_233149.jpg,233149,1,10
3x4@_1_235342.jpg,235342,1,11
3x4@_1_235384.jpg,235384,1,12
3x4@_1_237658.jpg,237658,1,11
3x4@_1_237757.jpg,237757,1,10
3x4@_1_237811.jpg,237811,1,12
3x4@_1_239614.jpg,239614,1,12
3x4@_1_239695.jpg,239695,1,11
3x4@_1_241621.jpg,241621,1,11
3x4@_1_241639.jpg,241639,1,11
3x4@_1_244417.jpg,244417,1,11
3x4@_1_244420.jpg,244420,1,10
3x4@_1_244795.jpg,244795,1,10
3x4@_1_246607.jpg,246607,1,11
3x4@_1_246712.jpg,246712,1,13
3x4@_1_248323.jpg,248323,1,10
3x4@_1_249994.jpg,249994,1,10
3x4@_1_250162.jpg,250162,1,10
3x4@_1_254356.jpg,254356,1,12
3x4@_1_254476.jpg,254476,1,11
3x4@_1_256069.jpg,256069,1,14
3x4@_1_257908.jpg,257908,1,11
3x4@_1_266125.jpg,266125,1,12
3x4@_1_266149.jpg,266149,1,10
3x4@_1_266170.jpg,266170,1,14
3x4@_1_266173.jpg,266173,1,10
3x4@_1_266176.jpg,266176,1,12
3x4@_1_266200.jpg,266200,1,14
3x4@_1_266215.jpg,266215,1,11
3x4@_1_266368.jpg,266368,1,13
3x4@_1_266371.jpg,266371,1,14
3x4@_1_266377.jpg,266377,1,11
3x4@_1_269821.jpg,269821,1,12
3x4@_1_269824.jpg,269824,1,11
3x4@_1_269842.jpg,269842,1,12
3x4@_1_269848.jpg,269848,1,10
3x4@_1_271933.jpg,271933,1,11
3x4@_1_273279.jpg,273279,1,10
3x4@_1_275703.jpg,275703,1,11
3x4@_1_275760.jpg,275760,1,13
3x4@_1_278115.jpg,278115,1,12
3x4@_1_281601.jpg,281601,1,11
3x4@_1_281814.jpg,281814,1,13
3x4@_1_283131.jpg,283131,1,11
3x4@_1_283146.jpg,283146,1,10
3x4@_1_283152.jpg,283152,1,14
3x4@_1_284778.jpg,284778,1,10
3x4@_1_285075.jpg,285075,1,13
3x4@_1_285108.jpg,285108,1,13
3x4@_1_285153.jpg,285153,1,11
3x4@_1_285186.jpg,285186,1,14
3x4@_1_287355.jpg,287355,1,11
3x4@_1_288756.jpg,288756,1,12
3x4@_1_288780.jpg,288780,1,10
3x4@_1_288873.jpg,288873,1,13
3x4@_1_288891.jpg,288891,1,10
3x4@_1_288897.jpg,288897,1,13
3x4@_1_288927.jpg,288927,1,12
3x4@_1_291516.jpg,291516,1,14
3x4@_1_293136.jpg,293136,1,12
3x4@_1_295278.jpg,295278,1,11
3x4@_1_295770.jpg,295770,1,10
3x4@_1_295773.jpg,295773,1,10
3x4@_1_297774.jpg,297774,1,13
3x4@_1_297828.jpg,297828,1,10
3x4@_1_297855.jpg,297855,1,14
3x4@_1_298173.jpg,298173,1,10
3x4@_1_48301.jpg,48301,1,12
3x4@_1_48803.jpg,48803,1,13
3x4@_1_48809.jpg,48809,1,13
3x4@_1_85779.jpg,85779,1,10
3x4@_1_88422.jpg,88422,1,13
3x4@_1_mpn969-9030.jpg,mpn969-9030,1,14
3x4@_1_mpn990-0823.jpg,mpn990-0823,1,14
3x4@_3_118071.jpg,118071,3,10
3x4@_3_131355.jpg,131355,3,14
3x4@_3_151705.jpg,151705,3,11
3x4@_3_168627.jpg,168627,3,12
3x4@_3_168633.jpg,168633,3,12
3x4@_3_183435.jpg,183435,3,14
3x4@_3_183459.jpg,183459,3,14
3x4@_3_192852.jpg,192852,3,12
3x4@_3_192864.jpg,192864,3,11
3x4@_3_200532.jpg,200532,3,12
3x4@_3_206151.jpg,206151,3,13
3x4@_3_206493.jpg,206493,3,11
3x4@_3_206613.jpg,206613,3,14
3x4@_3_217126.jpg,217126,3,14
