ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_0_102957.jpg,102957,0,84
3x4@_0_111501.jpg,111501,0,83
3x4@_0_119808.jpg,119808,0,80
3x4@_0_120672.jpg,120672,0,82
3x4@_0_124575.jpg,124575,0,83
3x4@_0_125706.jpg,125706,0,80
3x4@_0_137874.jpg,137874,0,83
3x4@_0_137880.jpg,137880,0,81
3x4@_0_138330.jpg,138330,0,83
3x4@_0_140538.jpg,140538,0,81
3x4@_0_142316.jpg,142316,0,84
3x4@_0_142850.jpg,142850,0,84
3x4@_0_145328.jpg,145328,0,80
3x4@_0_157442.jpg,157442,0,83
3x4@_0_157715.jpg,157715,0,83
3x4@_0_158135.jpg,158135,0,84
3x4@_0_158183.jpg,158183,0,83
3x4@_0_158192.jpg,158192,0,84
3x4@_0_158198.jpg,158198,0,83
3x4@_0_160937.jpg,160937,0,82
3x4@_0_160964.jpg,160964,0,82
3x4@_0_161024.jpg,161024,0,83
3x4@_0_161914.jpg,161914,0,82
3x4@_0_166209.jpg,166209,0,82
3x4@_0_166239.jpg,166239,0,84
3x4@_0_166242.jpg,166242,0,83
3x4@_0_166431.jpg,166431,0,81
3x4@_0_169854.jpg,169854,0,83
3x4@_0_169998.jpg,169998,0,80
3x4@_0_175806.jpg,175806,0,80
3x4@_0_176040.jpg,176040,0,83
3x4@_0_176043.jpg,176043,0,83
3x4@_0_177153.jpg,177153,0,82
3x4@_0_177414.jpg,177414,0,83
3x4@_0_177417.jpg,177417,0,83
3x4@_0_179055.jpg,179055,0,84
3x4@_0_179082.jpg,179082,0,83
3x4@_0_179487.jpg,179487,0,80
3x4@_0_183666.jpg,183666,0,84
3x4@_0_183678.jpg,183678,0,82
3x4@_0_183807.jpg,183807,0,83
3x4@_0_183828.jpg,183828,0,84
3x4@_0_184152.jpg,184152,0,80
3x4@_0_184938.jpg,184938,0,81
3x4@_0_184944.jpg,184944,0,82
3x4@_0_184947.jpg,184947,0,82
3x4@_0_184959.jpg,184959,0,83
3x4@_0_184974.jpg,184974,0,83
3x4@_0_184989.jpg,184989,0,84
3x4@_0_189798.jpg,189798,0,83
3x4@_0_189912.jpg,189912,0,81
3x4@_0_190146.jpg,190146,0,84
3x4@_0_190380.jpg,190380,0,84
3x4@_0_190461.jpg,190461,0,84
3x4@_0_190590.jpg,190590,0,82
3x4@_0_194025.jpg,194025,0,84
3x4@_0_194160.jpg,194160,0,80
3x4@_0_194286.jpg,194286,0,82
3x4@_0_194292.jpg,194292,0,82
3x4@_0_194436.jpg,194436,0,84
3x4@_0_194724.jpg,194724,0,83
3x4@_0_194796.jpg,194796,0,82
3x4@_0_197910.jpg,197910,0,84
3x4@_0_197949.jpg,197949,0,81
3x4@_0_198075.jpg,198075,0,81
3x4@_0_198291.jpg,198291,0,84
3x4@_0_198315.jpg,198315,0,81
3x4@_0_198372.jpg,198372,0,80
3x4@_0_198414.jpg,198414,0,82
3x4@_0_198429.jpg,198429,0,80
3x4@_0_201237.jpg,201237,0,81
3x4@_0_201486.jpg,201486,0,84
3x4@_0_201561.jpg,201561,0,80
3x4@_0_201858.jpg,201858,0,81
3x4@_0_201873.jpg,201873,0,83
3x4@_0_201891.jpg,201891,0,84
3x4@_0_201903.jpg,201903,0,81
3x4@_0_201906.jpg,201906,0,80
