ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
3x4@_10_104181.jpg,104181,10,5
3x4@_10_123648.jpg,123648,10,5
3x4@_10_123663.jpg,123663,10,5
3x4@_10_123678.jpg,123678,10,5
3x4@_10_123852.jpg,123852,10,7
3x4@_10_124164.jpg,124164,10,6
3x4@_10_134829.jpg,134829,10,7
3x4@_10_135474.jpg,135474,10,5
3x4@_10_135507.jpg,135507,10,8
3x4@_10_136278.jpg,136278,10,7
3x4@_10_136332.jpg,136332,10,5
3x4@_10_136644.jpg,136644,10,5
3x4@_10_144638.jpg,144638,10,7
3x4@_10_144968.jpg,144968,10,5
3x4@_10_145361.jpg,145361,10,9
3x4@_10_145370.jpg,145370,10,5
3x4@_10_145448.jpg,145448,10,8
3x4@_10_146057.jpg,146057,10,6
3x4@_10_146204.jpg,146204,10,7
3x4@_10_146606.jpg,146606,10,6
3x4@_10_146660.jpg,146660,10,5
3x4@_10_156369.jpg,156369,10,7
3x4@_10_156381.jpg,156381,10,6
3x4@_10_156548.jpg,156548,10,5
3x4@_10_156941.jpg,156941,10,6
3x4@_10_156962.jpg,156962,10,6
3x4@_10_156980.jpg,156980,10,9
3x4@_10_157886.jpg,157886,10,7
3x4@_10_157982.jpg,157982,10,7
3x4@_10_158060.jpg,158060,10,5
3x4@_10_158135.jpg,158135,10,6
3x4@_10_158174.jpg,158174,10,7
3x4@_10_158306.jpg,158306,10,5
3x4@_10_164277.jpg,164277,10,8
3x4@_10_164754.jpg,164754,10,8
3x4@_10_164787.jpg,164787,10,7
3x4@_10_164793.jpg,164793,10,5
3x4@_10_165564.jpg,165564,10,5
3x4@_10_166002.jpg,166002,10,6
3x4@_10_172299.jpg,172299,10,6
3x4@_10_172725.jpg,172725,10,7
3x4@_10_173358.jpg,173358,10,5
3x4@_10_173511.jpg,173511,10,5
3x4@_10_173529.jpg,173529,10,7
3x4@_10_173535.jpg,173535,10,6
3x4@_10_173541.jpg,173541,10,5
3x4@_10_173577.jpg,173577,10,7
3x4@_10_176808.jpg,176808,10,8
3x4@_10_176814.jpg,176814,10,6
3x4@_10_176826.jpg,176826,10,8
3x4@_10_176853.jpg,176853,10,7
