ImageNameInternal,ObjectId,PatchId,PercentageOfWhite
6x8@_0_122673.jpg,122673,0,84
6x8@_0_129255.jpg,129255,0,84
6x8@_0_184464.jpg,184464,0,83
6x8@_0_191298.jpg,191298,0,84
6x8@_0_191346.jpg,191346,0,84
6x8@_0_195156.jpg,195156,0,83
6x8@_0_195159.jpg,195159,0,83
6x8@_0_203340.jpg,203340,0,82
6x8@_0_210075.jpg,210075,0,81
6x8@_0_221950.jpg,221950,0,81
6x8@_0_239008.jpg,239008,0,84
6x8@_0_239017.jpg,239017,0,84
6x8@_0_250753.jpg,250753,0,81
6x8@_0_263944.jpg,263944,0,82
6x8@_0_265996.jpg,265996,0,82
6x8@_0_266287.jpg,266287,0,82
6x8@_0_269710.jpg,269710,0,80
6x8@_0_274842.jpg,274842,0,84
6x8@_0_279510.jpg,279510,0,80
6x8@_0_287106.jpg,287106,0,80
6x8@_0_287160.jpg,287160,0,82
6x8@_0_287181.jpg,287181,0,80
6x8@_0_294204.jpg,294204,0,81
6x8@_0_294252.jpg,294252,0,82
6x8@_10_124761.jpg,124761,10,82
6x8@_10_154978.jpg,154978,10,84
6x8@_10_155440.jpg,155440,10,84
6x8@_10_179865.jpg,179865,10,84
6x8@_10_185883.jpg,185883,10,80
6x8@_10_186006.jpg,186006,10,81
6x8@_10_190347.jpg,190347,10,81
6x8@_10_190713.jpg,190713,10,81
6x8@_10_191001.jpg,191001,10,80
6x8@_10_191154.jpg,191154,10,84
6x8@_10_191322.jpg,191322,10,80
6x8@_10_194607.jpg,194607,10,80
6x8@_10_195045.jpg,195045,10,83
6x8@_10_198246.jpg,198246,10,80
6x8@_10_198462.jpg,198462,10,80
6x8@_10_201912.jpg,201912,10,81
6x8@_10_208848.jpg,208848,10,81
6x8@_10_208968.jpg,208968,10,84
6x8@_10_209280.jpg,209280,10,84
6x8@_10_211645.jpg,211645,10,81
6x8@_10_216514.jpg,216514,10,82
6x8@_10_216538.jpg,216538,10,82
6x8@_10_224686.jpg,224686,10,83
6x8@_10_224689.jpg,224689,10,84
6x8@_10_226105.jpg,226105,10,82
6x8@_10_226189.jpg,226189,10,82
6x8@_10_227920.jpg,227920,10,83
6x8@_10_228136.jpg,228136,10,81
6x8@_10_230377.jpg,230377,10,83
6x8@_10_232648.jpg,232648,10,84
6x8@_10_236128.jpg,236128,10,82
6x8@_10_236230.jpg,236230,10,80
6x8@_10_238120.jpg,238120,10,82
6x8@_10_238414.jpg,238414,10,82
6x8@_10_245683.jpg,245683,10,83
6x8@_10_249415.jpg,249415,10,82
6x8@_10_253579.jpg,253579,10,82
6x8@_10_261016.jpg,261016,10,82
6x8@_10_261019.jpg,261019,10,81
6x8@_10_267079.jpg,267079,10,82
6x8@_10_268807.jpg,268807,10,81
6x8@_10_275871.jpg,275871,10,81
6x8@_10_276072.jpg,276072,10,82
6x8@_10_278037.jpg,278037,10,82
6x8@_10_280743.jpg,280743,10,81
6x8@_10_288456.jpg,288456,10,81
6x8@_10_288654.jpg,288654,10,82
6x8@_10_293919.jpg,293919,10,80
6x8@_10_297717.jpg,297717,10,82
6x8@_10_45168.jpg,45168,10,80
6x8@_10_87150.jpg,87150,10,82
6x8@_10_mpn929-2065.jpg,mpn929-2065,10,81
6x8@_10_mpn929-8011.jpg,mpn929-8011,10,83
6x8@_10_mpn961-5027.jpg,mpn961-5027,10,80
6x8@_10_mpn961-6071.jpg,mpn961-6071,10,82
6x8@_10_mpn961-6127.jpg,mpn961-6127,10,84
6x8@_10_mpn961-6244.jpg,mpn961-6244,10,80
6x8@_10_mpn969-2050.jpg,mpn969-2050,10,82
